"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.527712671649665,0.793041986544446
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.52118599229405,0.925294476844053
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.486207618106917,0.98959543257472
"train","Categorical EM-MMIL","I","NK cells","I",84,0.431224758835999,0.729245333260204
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.340458062554162,0.72306064613833
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.183532348041506,0.284374794096931
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.320935809448811,0.820157505416854
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.0742765963303188,0.134063145706203
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.0510783160227137,0.0726269614818421
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.0461563998473591,0.104743402077931
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.0426734215102469,0.0640481331428748
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.0397950092710632,0.081497379852397
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.0233342539561804,0.0438672797619131
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.0158447458189819,0.0202351797228646
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.00748344507090454,0.0148198289427507
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.773794230448248,0.89005420650591
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.54544098720782,0.790864481804775
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.506308936822178,0.993770534032409
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.432492319079272,0.745735781929858
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.404537411375631,0.960045922415825
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.40327669203807,0.704652255486422
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.338606127997028,0.747969727287628
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.27948836836846,0.545257824091029
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.118910548605718,0.275679943718408
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.974587048652428,0.986889508952301
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.69079924057511,0.814092314426037
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.557662542968128,0.990499838611224
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.443582134859867,0.725171317305736
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.434189132570823,0.906990693871232
