"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.332879328756829,0.403998035379836
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.331524471614869,0.404711681432219
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.323259878232388,0.37072191331351
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.317823243420776,0.396321747211154
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.406922278255675,0.406922278255675
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.361875429941954,0.419845184014552
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.340890812101177,0.41062354044623
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.340422297137544,0.381886342830467
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.339226146092892,0.398151976440094
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.337215044478229,0.390592023477742
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.335794791422057,0.395730709065805
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.331646449322276,0.418706769637423
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.328461741214217,0.393259229935997
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.315735043198407,0.332910445116394
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.337003760631552,0.399129497130502
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.335659549793843,0.393269245663799
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.333834736152676,0.385709965125869
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.331621838280706,0.402715519346982
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.330585627705532,0.393754325680071
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.321299893864234,0.321299893864234
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.31348260865165,0.393618996549937
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.30794339960953,0.348007092412469
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.302901545657463,0.38701156390403
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.300392556269322,0.350824966329499
"train","Categorical EM-MMIL","II_III","Endothelial cells","IV",3,0.381363411144129,0.467631752181413
"train","Categorical EM-MMIL","II_III","MAST cells","IV",10,0.362392399252449,0.382826190239329
"train","Categorical EM-MMIL","II_III","Fibroblasts","IV",31,0.351634303252926,0.396714915037371
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.339916420505077,0.423549677653682
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.334518814525048,0.393703744286318
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.330188226201576,0.382423004621091
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.3285456587841,0.397648360454142
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","IV",10,0.324641961406397,0.387891343079761
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.322105427267271,0.39868862311478
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.27177782788009,0.27177782788009
"train","Categorical EM-MMIL","IV","Undetermined","I",9,0.368122955877125,0.425805609629441
"train","Categorical EM-MMIL","IV","Oligodendrocytes","I",9,0.348540680494129,0.38668196456047
