"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.0763043725029093,0.191816776958687
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.0616250121633869,0.187681454710128
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.0394803888004418,0.0218614497121043
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.0106414526028994,0.021327886170542
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,0.00422972561043245,0.00761350609797841
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.0758557449533708,0.136540340914711
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.0198607483585326,0.0283062557967414
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.0125324787710696,0.034550565654882
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.00743842492462348,0.0051385321699422
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.00505829297289548,0.00597777749027763
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.00121267074335481,0.00218592111955136
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,0.000182802107774808,0.000430444257400116
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.000139022904138503,5.11990761328089e-05
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.989175745289326,0.998324357646477
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.96038058829542,0.999999999998
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.919914529436197,0.983982905885083
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.918514239478081,0.999999999618085
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.911163148726021,0.999967708497148
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.808694304573289,0.999710001308077
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.74338232761148,0.999827306740741
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.728690675927451,0.994349613725997
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.620530204157869,0.908667104882273
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.525397173935981,0.767710199199305
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.524664103313419,0.812853928997521
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.519989760257944,0.743705054170655
"test","Naive inherited-label classifier","I","NK cells","I",55,0.499822500424596,0.782295612890662
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.470592966428808,0.470592966428808
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.468184702406854,0.81286763727416
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.442174434118261,0.654816322673081
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.317081525604734,0.493876227615702
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.480433011346488,0.681342646038106
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.249637579399142,0.499913177846408
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.244003150610728,0.3705606962957
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.196539259055104,0.295713517886395
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.182607503775425,0.182607503775425
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.162687729710402,0.297709675602078
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.145994230163622,0.285467777344139
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.122971122505735,0.257350333018351
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.0585534096970651,0.0739548127429206
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.416782486989516,0.781924801752356
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.361286306826634,0.625831265838969
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.357039117236321,0.668539647433037
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.354183269411782,0.636786966619068
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.346799529795767,0.346799529795767
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.282177718194005,0.694196098661354
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.230599675453291,0.76836137840689
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.21678206613173,0.694676184267069
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.202485463048778,0.379902756190916
