"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.652570292678593,0.934879098828609
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.615426426330834,0.872428782079158
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.510334443624111,0.754314322601358
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.952335167997642,0.999994473982235
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.819477415504555,0.973219580974118
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.756062406016392,0.982091348958475
"train","Categorical EM-MMIL","I","NK cells","I",84,0.74894008156897,0.996920075887931
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.72042802476085,0.993262744802218
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.71565011123778,0.985644690610603
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.626475902111799,0.999632568344895
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.589675862541581,0.954260204474678
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.499268392697374,0.995521872998781
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.215221305185447,0.860084511768464
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.156481596397678,0.404600403063613
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.101463876285144,0.241513646792687
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.0678903399175529,0.205799834275512
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.0607545717995745,0.174967756832545
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.0553055653044104,0.0944372666254997
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.0247141415283689,0.0577732167961819
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.0140915871151906,0.0114770166202369
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,8.05432215538069e-06,2.32017994775861e-05
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.312769526088627,0.999998925217434
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.285510302117179,0.904993813354907
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.259635747233851,0.734660065119283
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.253842541060741,0.991517767725836
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.211681635321597,0.712893949844991
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.19575435312662,0.606960220956313
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.180514530173289,0.466951399864695
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.142473717698463,0.577854597106309
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.0335732448871676,0.126560419690703
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.994141471759635,0.999905626094631
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.798326027629774,0.798326027629774
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.573918197989277,0.793256247470614
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.501573927405284,0.870629148147922
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.456946741614764,0.979182848749744
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.423551655329601,0.886063351658661
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.411254351134358,0.963488614626995
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.293376423273391,0.804770444367011
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.126430667066197,0.264287392924076
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.0319862343455512,0.0997994635181244
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.887826098910848,0.998313976237944
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.863678953248311,0.998899844456829
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.348175606740345,0.959109403346978
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.289213520947499,0.726959867696072
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.266905732037758,0.465385218442082
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.260805566377576,0.681972996116375
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.204979814601046,0.548938791879707
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.163489584608489,0.563585009670534
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.000461816642763773,0.000857285582380604
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,2.29572636043419e-07,2.29572636043419e-07
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.445818010349033,0.999980100358736
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.33807344378419,0.874566058477633
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.334936487986227,0.819848429831178
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.2872348237229,0.995426565077805
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.240570042125297,0.808052636099968
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.20167374279759,0.20167374279759
"train","Categorical EM-MMIL","II_III","MAST cells","IV",10,0.159176069972965,0.425941143726049
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","IV",10,0.0801876667436007,0.143209172226647
"train","Categorical EM-MMIL","II_III","Fibroblasts","IV",31,0.00989037968549245,0.00645706076029364
